subscriber_id,msisdn,customer_type,segment,status,activation_date,deactivation_date,country,region,city
SUB_0007265,79103644185,B2C_prepaid,Youth,ACTIVE,2024-12-12,,Russia,Krasnodar Krai,Krasnodar
SUB_0007266,79684617704,B2C_prepaid,Premium,ACTIVE,2025-03-13,,Russia,Krasnodar Krai,Krasnodar
SUB_0007267,79636926091,B2C_prepaid,Mass,ACTIVE,2024-09-25,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007268,79680490849,B2C_prepaid,Youth,ACTIVE,2025-08-10,2025-10-19,Russia,Krasnodar Krai,Krasnodar
SUB_0007269,79941811785,B2C_prepaid,Youth,ACTIVE,2023-07-29,,Russia,Moscow,Moscow
SUB_0007270,79122117458,B2C_postpaid,Mass,ACTIVE,2023-08-24,2024-11-07,Russia,Krasnodar Krai,Krasnodar
SUB_0007271,79624300844,B2C_prepaid,Mass,ACTIVE,2026-03-18,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007272,79123717194,B2C_prepaid,Mass,ACTIVE,2024-01-16,2024-10-17,Russia,Saint Petersburg,Saint Petersburg
SUB_0007273,79060338363,B2C_prepaid,Mass,ACTIVE,2025-11-12,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007274,79980025655,B2B,Mass,ACTIVE,2025-10-04,2026-05-22,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007275,79884369071,B2C_postpaid,Mass,ACTIVE,2025-06-01,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007276,79793884129,B2C_prepaid,Mass,ACTIVE,2026-11-08,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007277,79119738361,B2C_prepaid,Mass,BLOCKED,2026-03-15,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007278,79887194414,B2C_postpaid,Youth,ACTIVE,2026-02-09,,Russia,Moscow,Moscow
SUB_0007279,79742831861,B2B,Premium,ACTIVE,2024-07-26,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007280,79404355045,B2C_prepaid,Mass,BLOCKED,2023-09-06,,Russia,Krasnodar Krai,Krasnodar
SUB_0007281,79381872496,B2C_postpaid,Premium,ACTIVE,2025-09-01,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007282,79439282669,B2C_postpaid,Mass,ACTIVE,2025-04-06,2025-12-22,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007283,79000583695,B2C_prepaid,Youth,SUSPENDED,2026-04-04,,Russia,Krasnodar Krai,Krasnodar
SUB_0007284,79851881889,B2C_prepaid,Mass,BLOCKED,2025-11-10,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007285,79380553774,B2C_prepaid,Mass,ACTIVE,2024-11-30,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007286,79352334965,B2C_postpaid,Premium,ACTIVE,2026-02-03,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007287,79539921607,B2B,Business,ACTIVE,2024-06-24,2024-12-04,Russia,Krasnodar Krai,Krasnodar
SUB_0007288,79668409763,B2C_prepaid,Premium,ACTIVE,2026-12-07,,Russia,Moscow,Moscow
SUB_0007289,79489071364,B2C_prepaid,Mass,ACTIVE,2024-10-19,2025-08-14,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007290,79486784073,B2C_postpaid,Premium,ACTIVE,2026-12-03,,Russia,Moscow,Moscow
SUB_0007291,79800441804,B2C_prepaid,Premium,ACTIVE,2026-10-28,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007292,79951438459,B2B,Mass,ACTIVE,2026-04-15,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007293,79592277052,B2C_prepaid,Mass,ACTIVE,2025-12-17,,Russia,Moscow,Moscow
SUB_0007294,79454184686,B2C_prepaid,Premium,ACTIVE,2025-12-03,,Russia,Moscow,Moscow
SUB_0007295,79684224054,B2C_postpaid,Mass,ACTIVE,2024-12-01,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007296,79888054331,B2C_prepaid,Mass,ACTIVE,2024-06-29,,Russia,Moscow,Moscow
SUB_0007297,79465503631,B2C_prepaid,Mass,ACTIVE,2025-08-24,,Russia,Moscow,Moscow
SUB_0007298,79538895415,B2C_postpaid,Premium,ACTIVE,2025-10-18,,Russia,Krasnodar Krai,Krasnodar
SUB_0007299,79996903668,B2C_postpaid,Youth,ACTIVE,2024-01-14,2025-03-11,Russia,Krasnodar Krai,Krasnodar
SUB_0007300,79866375034,B2B,Business,SUSPENDED,2025-08-02,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007301,79345461218,B2C_postpaid,Mass,ACTIVE,2026-12-23,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007302,79621646777,B2C_prepaid,Mass,ACTIVE,2025-07-05,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007303,79565375762,B2C_prepaid,Mass,ACTIVE,2026-02-11,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007304,79521511657,B2C_postpaid,Business,ACTIVE,2026-03-23,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007305,79812624220,B2C_prepaid,Mass,ACTIVE,2024-06-14,,Russia,Moscow,Moscow
SUB_0007306,79342241982,B2B,Mass,ACTIVE,2024-07-11,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007307,79034909476,B2C_prepaid,Mass,ACTIVE,2026-02-01,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007308,79740038605,B2C_postpaid,Mass,ACTIVE,2026-07-30,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007309,79466014764,B2B,Mass,ACTIVE,2024-03-16,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007310,79408312482,B2B,Mass,ACTIVE,2024-12-28,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007311,79490143970,B2B,Mass,SUSPENDED,2025-06-22,,Russia,Moscow,Moscow
SUB_0007312,79532411564,B2C_prepaid,Mass,ACTIVE,2025-02-17,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007313,79547980534,B2C_prepaid,Youth,ACTIVE,2025-09-08,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007314,79027863010,B2C_postpaid,Mass,ACTIVE,2024-06-01,,Russia,Moscow,Moscow
SUB_0007315,79852176271,B2C_postpaid,Mass,ACTIVE,2026-12-12,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007316,79516578356,B2C_postpaid,Premium,ACTIVE,2024-05-10,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007317,79585464668,B2C_prepaid,Premium,ACTIVE,2026-11-19,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007318,79765681338,B2C_prepaid,Youth,ACTIVE,2026-09-13,,Russia,Moscow,Moscow
SUB_0007319,79733782832,B2C_postpaid,Premium,SUSPENDED,2026-05-24,,Russia,Moscow,Moscow
SUB_0007320,79740049094,B2C_postpaid,Mass,ACTIVE,2024-09-06,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007321,79583894725,B2C_prepaid,Youth,ACTIVE,2025-05-14,2026-05-21,Russia,Moscow,Moscow
SUB_0007322,79818791429,B2C_postpaid,Youth,ACTIVE,2025-04-28,,Russia,Moscow,Moscow
SUB_0007323,79876243037,B2C_prepaid,Mass,ACTIVE,2024-06-23,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007324,79753512418,B2B,Premium,ACTIVE,2025-08-07,2026-03-14,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007325,79979588284,B2C_prepaid,Mass,ACTIVE,2026-06-12,,Russia,Moscow,Moscow
SUB_0007326,79838936768,B2B,Mass,ACTIVE,2026-06-03,,Russia,Krasnodar Krai,Krasnodar
SUB_0007327,79069985015,B2B,Mass,ACTIVE,2023-09-09,,Russia,Krasnodar Krai,Krasnodar
SUB_0007328,79819222059,B2C_prepaid,Premium,ACTIVE,2026-02-14,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007329,79453387152,B2C_postpaid,Mass,ACTIVE,2025-09-20,,Russia,Moscow,Moscow
SUB_0007330,79363123020,B2C_postpaid,Youth,ACTIVE,2026-05-25,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007331,79138617662,B2C_prepaid,Mass,ACTIVE,2025-10-18,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007332,79768630602,B2C_prepaid,Youth,SUSPENDED,2025-02-10,,Russia,Moscow,Moscow
SUB_0007333,79263162801,B2C_prepaid,Premium,ACTIVE,2025-08-30,,Russia,Moscow,Moscow
SUB_0007334,79864274696,B2B,Business,ACTIVE,2024-08-24,,Russia,Moscow,Moscow
SUB_0007335,79874762181,B2C_prepaid,Mass,ACTIVE,2025-12-07,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007336,79486477710,B2C_prepaid,Mass,ACTIVE,2024-10-04,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007337,79141442215,B2B,Premium,ACTIVE,2026-06-05,,Russia,Moscow,Moscow
SUB_0007338,79928044848,B2C_postpaid,Mass,ACTIVE,2024-04-12,,Russia,Moscow,Moscow
SUB_0007339,79415279683,B2C_prepaid,Mass,ACTIVE,2025-06-21,,Russia,Krasnodar Krai,Krasnodar
SUB_0007340,79018070238,B2C_postpaid,Mass,ACTIVE,2024-03-03,2024-05-24,Russia,Moscow,Moscow
SUB_0007341,79225069815,B2C_postpaid,Premium,ACTIVE,2026-07-06,2026-10-08,Russia,Moscow,Moscow
SUB_0007342,79363832393,B2C_prepaid,Mass,ACTIVE,2024-07-31,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007343,79029727986,B2C_prepaid,Premium,ACTIVE,2023-07-24,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007344,79210649529,B2B,Business,ACTIVE,2024-02-18,,Russia,Krasnodar Krai,Krasnodar
SUB_0007345,79053451719,B2C_postpaid,Mass,SUSPENDED,2025-01-15,,Russia,Krasnodar Krai,Krasnodar
SUB_0007346,79044158914,B2C_prepaid,Mass,ACTIVE,2024-08-01,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007347,79906467500,B2C_postpaid,Premium,ACTIVE,2026-03-21,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007348,79374477761,B2B,Mass,ACTIVE,2025-12-11,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007349,79745980166,B2B,Business,ACTIVE,2025-03-12,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007350,79229995409,B2C_prepaid,Youth,ACTIVE,2023-12-17,,Russia,Krasnodar Krai,Krasnodar
SUB_0007351,79762574442,B2C_prepaid,Mass,SUSPENDED,2025-11-27,,Russia,Moscow,Moscow
SUB_0007352,79054409331,B2C_prepaid,Mass,ACTIVE,2026-12-18,,Russia,Moscow,Moscow
SUB_0007353,79425314258,B2C_postpaid,Mass,ACTIVE,2023-11-15,,Russia,Moscow,Moscow
SUB_0007354,79234503125,B2B,Youth,ACTIVE,2026-04-14,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007355,79793491390,B2C_prepaid,Mass,ACTIVE,2025-08-27,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007356,79361031120,B2C_prepaid,Mass,ACTIVE,2025-09-30,,Russia,Krasnodar Krai,Krasnodar
SUB_0007357,79318191256,B2B,Business,ACTIVE,2024-09-17,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007358,79739735026,B2C_prepaid,Mass,ACTIVE,2024-10-04,2025-04-17,Russia,Krasnodar Krai,Krasnodar
SUB_0007359,79258541202,B2C_prepaid,Premium,ACTIVE,2026-12-09,,Russia,Krasnodar Krai,Krasnodar
SUB_0007360,79714499997,B2C_prepaid,Mass,ACTIVE,2026-06-08,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007361,79744809670,B2C_postpaid,Mass,ACTIVE,2026-09-14,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007362,79485171034,B2C_prepaid,Premium,ACTIVE,2024-11-13,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007363,79083060738,B2C_prepaid,Youth,SUSPENDED,2023-08-22,,Russia,Krasnodar Krai,Krasnodar
SUB_0007364,79524274967,B2C_prepaid,Premium,ACTIVE,2024-06-10,,Russia,Krasnodar Krai,Krasnodar
SUB_0007365,79791113216,B2C_postpaid,Premium,ACTIVE,2025-04-01,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007366,79077789622,B2B,Business,BLOCKED,2023-09-10,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007367,79989517890,B2C_postpaid,Mass,ACTIVE,2026-06-27,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007368,79239304984,B2B,Mass,ACTIVE,2024-07-03,,Russia,Krasnodar Krai,Krasnodar
SUB_0007369,79512893166,B2C_prepaid,Youth,ACTIVE,2025-11-19,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007370,79134832294,B2C_postpaid,Youth,ACTIVE,2026-03-29,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007371,79250254810,B2C_postpaid,Business,ACTIVE,2023-12-01,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007372,79681770149,B2B,Business,SUSPENDED,2025-07-01,2026-05-14,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007373,79025641559,B2C_postpaid,Premium,ACTIVE,2024-11-11,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007374,79499128461,B2C_prepaid,Youth,ACTIVE,2025-06-17,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007375,79947383382,B2B,Premium,ACTIVE,2026-09-11,,Russia,Krasnodar Krai,Krasnodar
SUB_0007376,79070960691,B2C_prepaid,Youth,ACTIVE,2026-01-31,,Russia,Moscow,Moscow
SUB_0007377,79998128633,B2B,Business,ACTIVE,2026-02-18,,Russia,Moscow,Moscow
SUB_0007378,79901312914,B2C_prepaid,Mass,ACTIVE,2026-08-15,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007379,79915656315,B2C_postpaid,Mass,ACTIVE,2025-05-17,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007380,79708363325,B2C_postpaid,Mass,ACTIVE,2026-07-16,2026-11-09,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007381,79241045972,B2C_prepaid,Mass,ACTIVE,2023-07-31,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007382,79487966334,B2C_prepaid,Mass,ACTIVE,2025-05-10,2025-12-11,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007383,79825131966,B2C_prepaid,Mass,ACTIVE,2024-11-28,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007384,79853728458,B2C_prepaid,Youth,ACTIVE,2025-02-13,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007385,79634690186,B2C_prepaid,Mass,ACTIVE,2024-12-03,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007386,79361712267,B2C_prepaid,Mass,ACTIVE,2025-08-31,2026-09-18,Russia,Saint Petersburg,Saint Petersburg
SUB_0007387,79463269185,B2C_prepaid,Premium,ACTIVE,2025-05-22,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007388,79034440116,B2C_postpaid,Mass,ACTIVE,2025-12-16,,Russia,Moscow,Moscow
SUB_0007389,79076313879,B2C_postpaid,Mass,ACTIVE,2024-05-17,,Russia,Moscow,Moscow
SUB_0007390,79646750608,B2C_prepaid,Mass,ACTIVE,2024-02-16,,Russia,Moscow,Moscow
SUB_0007391,79733490236,B2C_prepaid,Premium,ACTIVE,2025-11-28,,Russia,Krasnodar Krai,Krasnodar
SUB_0007392,79708483891,B2C_prepaid,Mass,ACTIVE,2024-07-18,,Russia,Krasnodar Krai,Krasnodar
SUB_0007393,79550628419,B2C_prepaid,Mass,ACTIVE,2024-08-14,,Russia,Krasnodar Krai,Krasnodar
SUB_0007394,79340750051,B2B,Business,ACTIVE,2025-10-11,,Russia,Krasnodar Krai,Krasnodar
SUB_0007395,79425902496,B2C_postpaid,Mass,ACTIVE,2024-01-31,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007396,79919110236,B2C_prepaid,Mass,BLOCKED,2024-10-17,,Russia,Moscow,Moscow
SUB_0007397,79315852573,B2C_postpaid,Premium,ACTIVE,2025-03-13,2025-11-28,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007398,79141064435,B2C_prepaid,Mass,ACTIVE,2024-12-18,,Russia,Moscow,Moscow
SUB_0007399,79090976808,B2C_prepaid,Mass,ACTIVE,2024-10-07,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007400,79350337662,B2B,Premium,ACTIVE,2025-04-23,,Russia,Krasnodar Krai,Krasnodar
SUB_0007401,79882993771,B2B,Premium,ACTIVE,2026-10-25,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007402,79680054257,B2C_postpaid,Mass,ACTIVE,2024-09-04,,Russia,Krasnodar Krai,Krasnodar
SUB_0007403,79982622939,B2C_prepaid,Mass,ACTIVE,2023-08-26,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007404,79453659120,B2C_postpaid,Business,ACTIVE,2026-03-05,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007405,79385182740,B2C_prepaid,Mass,ACTIVE,2026-02-01,2026-12-24,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007406,79760017498,B2C_prepaid,Youth,ACTIVE,2025-06-12,,Russia,Krasnodar Krai,Krasnodar
SUB_0007407,79383066570,B2B,Business,ACTIVE,2026-12-30,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007408,79448966348,B2C_postpaid,Mass,ACTIVE,2026-01-30,,Russia,Moscow,Moscow
SUB_0007409,79079606668,B2C_postpaid,Mass,ACTIVE,2024-02-20,,Russia,Krasnodar Krai,Krasnodar
SUB_0007410,79161269640,B2C_prepaid,Youth,ACTIVE,2024-10-28,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007411,79863693383,B2C_postpaid,Premium,ACTIVE,2025-02-26,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007412,79603124682,B2C_postpaid,Premium,ACTIVE,2024-04-13,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007413,79251493455,B2C_postpaid,Youth,ACTIVE,2024-03-05,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007414,79212728276,B2C_prepaid,Mass,ACTIVE,2025-09-04,,Russia,Krasnodar Krai,Krasnodar
SUB_0007415,79699972905,B2C_prepaid,Youth,SUSPENDED,2023-07-05,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007416,79038072453,B2B,Youth,ACTIVE,2025-01-09,,Russia,Krasnodar Krai,Krasnodar
SUB_0007417,79180619964,B2C_prepaid,Mass,BLOCKED,2024-01-22,,Russia,Moscow,Moscow
SUB_0007418,79236028567,B2C_prepaid,Mass,ACTIVE,2024-11-05,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007419,79726723066,B2B,Premium,ACTIVE,2026-04-18,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007420,79250063780,B2C_prepaid,Premium,ACTIVE,2023-11-15,,Russia,Moscow,Moscow
SUB_0007421,79135254234,B2C_postpaid,Youth,ACTIVE,2026-02-03,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007422,79030820125,B2C_prepaid,Youth,ACTIVE,2026-09-20,,Russia,Krasnodar Krai,Krasnodar
SUB_0007423,79348818959,B2C_prepaid,Mass,ACTIVE,2024-01-26,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007424,79284007039,B2B,Business,ACTIVE,2023-10-19,,Russia,Krasnodar Krai,Krasnodar
SUB_0007425,79967028259,B2C_prepaid,Youth,ACTIVE,2024-09-15,,Russia,Krasnodar Krai,Krasnodar
SUB_0007426,79181067694,B2C_postpaid,Mass,ACTIVE,2025-10-07,2026-03-09,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007427,79822263713,B2C_postpaid,Business,ACTIVE,2024-01-28,,Russia,Moscow,Moscow
SUB_0007428,79287560813,B2C_postpaid,Youth,ACTIVE,2023-07-12,,Russia,Krasnodar Krai,Krasnodar
SUB_0007429,79309111335,B2B,Business,ACTIVE,2024-09-23,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007430,79763559789,B2C_postpaid,Youth,ACTIVE,2025-03-19,,Russia,Krasnodar Krai,Krasnodar
SUB_0007431,79243940159,B2C_postpaid,Mass,ACTIVE,2025-09-11,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007432,79126725953,B2C_postpaid,Youth,ACTIVE,2025-10-02,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007433,79884256708,B2C_prepaid,Mass,ACTIVE,2025-07-27,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007434,79451448500,B2C_prepaid,Youth,ACTIVE,2026-08-14,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007435,79661077597,B2C_postpaid,Mass,ACTIVE,2025-04-26,,Russia,Moscow,Moscow
SUB_0007436,79235063711,B2C_prepaid,Mass,ACTIVE,2025-07-18,2026-04-23,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007437,79855607037,B2C_postpaid,Mass,ACTIVE,2026-11-16,,Russia,Krasnodar Krai,Krasnodar
SUB_0007438,79873364308,B2C_postpaid,Premium,ACTIVE,2026-12-23,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007439,79124437562,B2C_postpaid,Mass,ACTIVE,2023-10-06,,Russia,Krasnodar Krai,Krasnodar
SUB_0007440,79042067056,B2C_prepaid,Mass,ACTIVE,2026-07-08,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007441,79652352682,B2C_postpaid,Mass,SUSPENDED,2026-08-27,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007442,79043224076,B2C_prepaid,Mass,ACTIVE,2024-12-13,,Russia,Moscow,Moscow
SUB_0007443,79775416333,B2C_prepaid,Mass,ACTIVE,2024-01-11,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007444,79086099397,B2C_prepaid,Mass,ACTIVE,2026-10-04,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007445,79295951943,B2C_prepaid,Mass,BLOCKED,2024-04-27,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007446,79085395994,B2C_prepaid,Mass,ACTIVE,2026-11-28,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007447,79536201592,B2C_postpaid,Premium,ACTIVE,2026-12-03,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007448,79084026045,B2C_postpaid,Youth,ACTIVE,2026-12-01,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007449,79100333025,B2C_postpaid,Mass,ACTIVE,2023-08-29,,Russia,Moscow,Moscow
SUB_0007450,79810725980,B2C_postpaid,Premium,ACTIVE,2024-06-21,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007451,79703833863,B2C_prepaid,Premium,ACTIVE,2023-08-06,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007452,79810761328,B2C_prepaid,Premium,ACTIVE,2023-09-28,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007453,79353981770,B2C_prepaid,Mass,ACTIVE,2023-08-21,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007454,79541973263,B2C_prepaid,Premium,BLOCKED,2024-12-01,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007455,79508704535,B2B,Business,ACTIVE,2026-04-30,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007456,79798328030,B2C_prepaid,Youth,ACTIVE,2025-07-12,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007457,79400078061,B2C_prepaid,Youth,ACTIVE,2024-03-17,2025-01-01,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007458,79537491839,B2C_postpaid,Youth,ACTIVE,2026-11-19,,Russia,Krasnodar Krai,Krasnodar
SUB_0007459,79052531940,B2C_prepaid,Premium,ACTIVE,2026-05-27,,Russia,Krasnodar Krai,Krasnodar
SUB_0007460,79755337335,B2C_postpaid,Mass,ACTIVE,2023-11-22,2024-07-06,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007461,79474499360,B2B,Business,ACTIVE,2025-06-10,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007462,79178887234,B2C_postpaid,Mass,ACTIVE,2025-04-21,2025-06-21,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007463,79455003111,B2C_postpaid,Mass,ACTIVE,2026-05-09,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007464,79364370331,B2C_postpaid,Mass,ACTIVE,2026-10-22,,Russia,Krasnodar Krai,Krasnodar
SUB_0007465,79949583129,B2C_postpaid,Mass,ACTIVE,2024-08-08,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007466,79014565527,B2C_postpaid,Mass,ACTIVE,2024-05-30,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007467,79409760040,B2C_prepaid,Mass,ACTIVE,2024-11-30,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007468,79640628211,B2B,Premium,ACTIVE,2026-12-21,,Russia,Moscow,Moscow
SUB_0007469,79331463695,B2C_prepaid,Mass,ACTIVE,2026-06-18,,Russia,Moscow,Moscow
SUB_0007470,79058233504,B2C_postpaid,Premium,ACTIVE,2024-04-29,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007471,79492273387,B2C_prepaid,Mass,ACTIVE,2025-02-06,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007472,79268918749,B2C_postpaid,Mass,ACTIVE,2025-08-20,,Russia,Sverdlovsk Oblast,Yekaterinburg
SUB_0007473,79954570068,B2C_postpaid,Mass,ACTIVE,2026-11-22,,Russia,Moscow,Moscow
SUB_0007474,79217656384,B2C_prepaid,Mass,ACTIVE,2026-01-29,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007475,79716296345,B2C_postpaid,Premium,ACTIVE,2026-11-30,,Russia,Krasnodar Krai,Krasnodar
SUB_0007476,79169962384,B2B,Business,ACTIVE,2023-08-05,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007477,79317529986,B2C_postpaid,Youth,ACTIVE,2026-10-19,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007478,79997330485,B2C_prepaid,Youth,ACTIVE,2024-02-03,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007479,79142153407,B2C_prepaid,Youth,ACTIVE,2026-08-01,,Russia,Moscow,Moscow
SUB_0007480,79427729577,B2C_prepaid,Mass,ACTIVE,2026-01-16,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007481,79637447453,B2C_prepaid,Premium,ACTIVE,2025-10-11,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007482,79485416577,B2C_prepaid,Mass,ACTIVE,2024-03-29,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007483,79760163236,B2C_postpaid,Mass,ACTIVE,2025-10-16,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007484,79202061848,B2C_postpaid,Mass,ACTIVE,2023-09-19,,Russia,Novosibirsk Oblast,Novosibirsk
SUB_0007485,79184246602,B2C_postpaid,Mass,ACTIVE,2023-10-31,2025-01-18,Russia,Saint Petersburg,Saint Petersburg
SUB_0007486,79816332392,B2C_prepaid,Mass,ACTIVE,2026-10-23,,Russia,Moscow,Moscow
SUB_0007487,79533624700,B2C_postpaid,Business,ACTIVE,2023-07-01,,Russia,Saint Petersburg,Saint Petersburg
SUB_0007488,79978923270,B2C_prepaid,Mass,SUSPENDED,2026-07-08,,Russia,Sverdlovsk Oblast,Yekaterinburg
